date,close,weekly_sentiment,daily_sentiment,xgboost_1d
2019-12-31,27.8886661529541,0.04852500000000001,0.0,
2020-01-02,28.68400001525879,0.04852500000000001,-0.5719,
2020-01-03,29.53400039672852,0.04852500000000001,0.16001666666666667,
2020-01-03,29.53400039672852,0.04852500000000001,0.16001666666666667,
2020-01-03,29.53400039672852,0.04852500000000001,0.16001666666666667,
2020-01-03,29.53400039672852,0.04852500000000001,0.16001666666666667,
2020-01-03,29.53400039672852,0.04852500000000001,0.16001666666666667,
2020-01-03,29.53400039672852,0.04852500000000001,0.16001666666666667,
2020-01-06,30.1026668548584,0.2586584615384615,0.2632,
2020-01-06,30.1026668548584,0.2586584615384615,0.2632,
2020-01-06,30.1026668548584,0.2586584615384615,0.2632,
2020-01-06,30.1026668548584,0.2586584615384615,0.2632,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-07,31.270666122436523,0.2586584615384615,0.2055,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-08,32.80933380126953,0.2586584615384615,0.2374111111111111,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-09,32.089332580566406,0.2586584615384615,0.28836153846153845,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-10,31.87666702270508,0.2586584615384615,0.31785,
2020-01-13,34.990665435791016,0.051905882352941184,0.11384444444444444,
2020-01-13,34.990665435791016,0.051905882352941184,0.11384444444444444,
2020-01-13,34.990665435791016,0.051905882352941184,0.11384444444444444,
2020-01-13,34.990665435791016,0.051905882352941184,0.11384444444444444,
2020-01-13,34.990665435791016,0.051905882352941184,0.11384444444444444,
2020-01-13,34.990665435791016,0.051905882352941184,0.11384444444444444,
2020-01-13,34.990665435791016,0.051905882352941184,0.11384444444444444,
2020-01-13,34.990665435791016,0.051905882352941184,0.11384444444444444,
2020-01-13,34.990665435791016,0.051905882352941184,0.11384444444444444,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-14,35.861331939697266,0.051905882352941184,0.1295,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-15,34.56666564941406,0.051905882352941184,-0.0003923076923076961,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
2020-01-16,34.232666015625,0.051905882352941184,0.045284210526315795,
