date,actual,forecast,ticker,model,horizon
2020-10-06,137.9933319091797,136.54854,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,138.372,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-06,137.9933319091797,136.55296,TSLA,xgboost,1
2020-10-07,141.76666259765625,136.55296,TSLA,xgboost,1
2020-10-07,141.76666259765625,140.87703,TSLA,xgboost,1
2020-10-07,141.76666259765625,140.87703,TSLA,xgboost,1
2020-10-07,141.76666259765625,140.8726,TSLA,xgboost,1
2020-10-07,141.76666259765625,140.8726,TSLA,xgboost,1
2020-10-07,141.76666259765625,140.8726,TSLA,xgboost,1
2020-10-07,141.76666259765625,140.8726,TSLA,xgboost,1
2020-10-07,141.76666259765625,140.8726,TSLA,xgboost,1
2020-10-07,141.76666259765625,140.8726,TSLA,xgboost,1
2020-10-07,141.76666259765625,140.8726,TSLA,xgboost,1
2020-10-08,141.97332763671875,140.8726,TSLA,xgboost,1
2020-10-08,141.97332763671875,141.89151,TSLA,xgboost,1
2020-10-08,141.97332763671875,141.89151,TSLA,xgboost,1
2020-10-08,141.97332763671875,141.89151,TSLA,xgboost,1
2020-10-08,141.97332763671875,141.89151,TSLA,xgboost,1
2020-10-08,141.97332763671875,142.68927,TSLA,xgboost,1
2020-10-08,141.97332763671875,142.68927,TSLA,xgboost,1
2020-10-08,141.97332763671875,142.68927,TSLA,xgboost,1
2020-10-08,141.97332763671875,142.68927,TSLA,xgboost,1
2020-10-08,141.97332763671875,142.68927,TSLA,xgboost,1
2020-10-08,141.97332763671875,142.68927,TSLA,xgboost,1
2020-10-09,144.6666717529297,142.68927,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-09,144.6666717529297,143.94138,TSLA,xgboost,1
2020-10-12,147.43333435058594,143.94138,TSLA,xgboost,1
2020-10-12,147.43333435058594,147.40053,TSLA,xgboost,1
2020-10-12,147.43333435058594,147.40053,TSLA,xgboost,1
2020-10-13,148.88333129882812,147.40053,TSLA,xgboost,1
2020-10-13,148.88333129882812,148.05247,TSLA,xgboost,1
2020-10-13,148.88333129882812,148.05247,TSLA,xgboost,1
2020-10-13,148.88333129882812,148.05247,TSLA,xgboost,1
2020-10-13,148.88333129882812,148.05247,TSLA,xgboost,1
2020-10-13,148.88333129882812,148.05247,TSLA,xgboost,1
2020-10-14,153.76666259765625,148.05247,TSLA,xgboost,1
2020-10-14,153.76666259765625,149.91537,TSLA,xgboost,1
2020-10-14,153.76666259765625,149.91537,TSLA,xgboost,1
2020-10-14,153.76666259765625,149.91537,TSLA,xgboost,1
2020-10-14,153.76666259765625,149.91537,TSLA,xgboost,1
2020-10-14,153.76666259765625,149.91537,TSLA,xgboost,1
2020-10-14,153.76666259765625,150.12207,TSLA,xgboost,1
2020-10-14,153.76666259765625,150.12207,TSLA,xgboost,1
2020-10-14,153.76666259765625,150.12207,TSLA,xgboost,1
2020-10-14,153.76666259765625,150.01004,TSLA,xgboost,1
2020-10-14,153.76666259765625,150.01004,TSLA,xgboost,1
2020-10-14,153.76666259765625,150.01004,TSLA,xgboost,1
2020-10-14,153.76666259765625,150.01004,TSLA,xgboost,1
2020-10-14,153.76666259765625,150.01004,TSLA,xgboost,1
2020-10-14,153.76666259765625,150.01004,TSLA,xgboost,1
2020-10-15,149.6266632080078,149.86032,TSLA,xgboost,1
2020-10-15,149.6266632080078,149.52864,TSLA,xgboost,1
2020-10-15,149.6266632080078,149.52864,TSLA,xgboost,1
2020-10-15,149.6266632080078,149.52864,TSLA,xgboost,1
2020-10-15,149.6266632080078,149.52864,TSLA,xgboost,1
2020-10-15,149.6266632080078,149.52864,TSLA,xgboost,1
2020-10-16,146.55667114257812,149.52864,TSLA,xgboost,1
2020-10-16,146.55667114257812,144.25204,TSLA,xgboost,1
2020-10-16,146.55667114257812,144.25204,TSLA,xgboost,1
2020-10-16,146.55667114257812,144.25204,TSLA,xgboost,1
2020-10-19,143.61000061035156,144.25204,TSLA,xgboost,1
2020-10-19,143.61000061035156,143.99362,TSLA,xgboost,1
2020-10-19,143.61000061035156,143.99362,TSLA,xgboost,1
2020-10-19,143.61000061035156,143.99362,TSLA,xgboost,1
2020-10-19,143.61000061035156,143.99362,TSLA,xgboost,1
2020-10-20,140.64666748046875,143.7891,TSLA,xgboost,1
2020-10-20,140.64666748046875,142.21077,TSLA,xgboost,1
2020-10-20,140.64666748046875,142.21077,TSLA,xgboost,1
2020-10-20,140.64666748046875,142.21077,TSLA,xgboost,1
2020-10-20,140.64666748046875,142.21077,TSLA,xgboost,1
2020-10-20,140.64666748046875,142.21077,TSLA,xgboost,1
2020-10-20,140.64666748046875,142.77914,TSLA,xgboost,1
2020-10-20,140.64666748046875,142.77914,TSLA,xgboost,1
2020-10-20,140.64666748046875,142.77914,TSLA,xgboost,1
2020-10-21,140.8800048828125,142.77914,TSLA,xgboost,1
2020-10-21,140.8800048828125,144.67659,TSLA,xgboost,1
2020-10-21,140.8800048828125,144.67659,TSLA,xgboost,1
2020-10-21,140.8800048828125,144.67659,TSLA,xgboost,1
2020-10-21,140.8800048828125,144.67659,TSLA,xgboost,1
2020-10-21,140.8800048828125,144.67659,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-21,140.8800048828125,146.45973,TSLA,xgboost,1
2020-10-22,141.92999267578125,146.45973,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-22,141.92999267578125,143.2473,TSLA,xgboost,1
2020-10-23,140.2100067138672,141.74709,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-23,140.2100067138672,143.56227,TSLA,xgboost,1
2020-10-27,141.55999755859375,142.75995,TSLA,xgboost,1
2020-10-27,141.55999755859375,142.77481,TSLA,xgboost,1
2020-10-28,135.33999633789062,142.77481,TSLA,xgboost,1
2020-10-28,135.33999633789062,137.38573,TSLA,xgboost,1
2020-10-28,135.33999633789062,137.38573,TSLA,xgboost,1
2020-10-28,135.33999633789062,137.38573,TSLA,xgboost,1
2020-10-28,135.33999633789062,137.38573,TSLA,xgboost,1
2020-10-29,136.94332885742188,137.38573,TSLA,xgboost,1
2020-10-29,136.94332885742188,139.6687,TSLA,xgboost,1
2020-10-29,136.94332885742188,139.6687,TSLA,xgboost,1
2020-10-29,136.94332885742188,139.6687,TSLA,xgboost,1
2020-10-29,136.94332885742188,139.6687,TSLA,xgboost,1
2020-10-30,129.34666442871094,139.6687,TSLA,xgboost,1
2020-10-30,129.34666442871094,131.42809,TSLA,xgboost,1
2020-10-30,129.34666442871094,131.42809,TSLA,xgboost,1
2020-10-30,129.34666442871094,129.97163,TSLA,xgboost,1
2020-11-03,141.3000030517578,133.66019,TSLA,xgboost,1
2020-11-04,140.32666015625,141.63281,TSLA,xgboost,1
2020-11-04,140.32666015625,141.38327,TSLA,xgboost,1
2020-11-04,140.32666015625,141.3911,TSLA,xgboost,1
2020-11-04,140.32666015625,141.3911,TSLA,xgboost,1
2020-11-04,140.32666015625,141.2794,TSLA,xgboost,1
2020-11-04,140.32666015625,141.2794,TSLA,xgboost,1
2020-11-04,140.32666015625,141.2794,TSLA,xgboost,1
2020-11-04,140.32666015625,141.2794,TSLA,xgboost,1
2020-11-04,140.32666015625,141.2794,TSLA,xgboost,1
2020-11-05,146.02999877929688,141.27074,TSLA,xgboost,1
2020-11-05,146.02999877929688,143.5788,TSLA,xgboost,1
2020-11-06,143.31666564941406,143.5788,TSLA,xgboost,1
2020-11-06,143.31666564941406,140.8449,TSLA,xgboost,1
2020-11-06,143.31666564941406,141.29161,TSLA,xgboost,1
2020-11-06,143.31666564941406,141.73795,TSLA,xgboost,1
2020-11-06,143.31666564941406,143.2473,TSLA,xgboost,1
2020-11-06,143.31666564941406,143.2473,TSLA,xgboost,1
2020-11-10,136.7866668701172,144.85898,TSLA,xgboost,1
2020-11-10,136.7866668701172,140.60168,TSLA,xgboost,1
2020-11-10,136.7866668701172,140.60168,TSLA,xgboost,1
2020-11-10,136.7866668701172,140.60168,TSLA,xgboost,1
2020-11-10,136.7866668701172,140.60168,TSLA,xgboost,1
2020-11-11,139.0433349609375,140.60168,TSLA,xgboost,1
2020-11-11,139.0433349609375,137.60175,TSLA,xgboost,1
2020-11-11,139.0433349609375,137.60175,TSLA,xgboost,1
2020-11-12,137.25332641601562,137.56967,TSLA,xgboost,1
2020-11-12,137.25332641601562,138.89964,TSLA,xgboost,1
2020-11-12,137.25332641601562,138.89964,TSLA,xgboost,1
2020-11-12,137.25332641601562,138.89964,TSLA,xgboost,1
2020-11-12,137.25332641601562,138.89964,TSLA,xgboost,1
2020-11-12,137.25332641601562,138.89964,TSLA,xgboost,1
2020-11-13,136.1666717529297,140.71487,TSLA,xgboost,1
2020-11-13,136.1666717529297,135.52492,TSLA,xgboost,1
2020-11-13,136.1666717529297,135.52492,TSLA,xgboost,1
2020-11-13,136.1666717529297,135.52492,TSLA,xgboost,1
2020-11-16,136.02999877929688,135.52492,TSLA,xgboost,1
2020-11-16,136.02999877929688,135.61913,TSLA,xgboost,1
2020-11-16,136.02999877929688,135.61913,TSLA,xgboost,1
2020-11-16,136.02999877929688,135.61913,TSLA,xgboost,1
2020-11-16,136.02999877929688,135.61913,TSLA,xgboost,1
2020-11-16,136.02999877929688,135.61913,TSLA,xgboost,1
2020-11-17,147.20333862304688,135.61913,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.86494,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.86494,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.86052,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.86052,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,143.93906,TSLA,xgboost,1
2020-11-17,147.20333862304688,144.6814,TSLA,xgboost,1
2020-11-17,147.20333862304688,144.6814,TSLA,xgboost,1
2020-11-17,147.20333862304688,144.6814,TSLA,xgboost,1
2020-11-17,147.20333862304688,144.6814,TSLA,xgboost,1
2020-11-17,147.20333862304688,144.6814,TSLA,xgboost,1
2020-11-17,147.20333862304688,144.6814,TSLA,xgboost,1
2020-11-17,147.20333862304688,144.6814,TSLA,xgboost,1
2020-11-17,147.20333862304688,144.6814,TSLA,xgboost,1
2020-11-18,162.2133331298828,144.6814,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.52129,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.16414,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.16414,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.16414,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.16414,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.16414,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.16414,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.16414,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.16414,TSLA,xgboost,1
2020-11-18,162.2133331298828,158.16414,TSLA,xgboost,1
2020-11-19,166.42333984375,158.16414,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.19112,TSLA,xgboost,1
2020-11-19,166.42333984375,165.23953,TSLA,xgboost,1
2020-11-19,166.42333984375,165.23953,TSLA,xgboost,1
2020-11-19,166.42333984375,165.23953,TSLA,xgboost,1
2020-11-19,166.42333984375,165.23953,TSLA,xgboost,1
2020-11-19,166.42333984375,165.23953,TSLA,xgboost,1
2020-11-19,166.42333984375,165.23953,TSLA,xgboost,1
2020-11-19,166.42333984375,165.23953,TSLA,xgboost,1
2020-11-19,166.42333984375,165.23953,TSLA,xgboost,1
2020-11-19,166.42333984375,165.23953,TSLA,xgboost,1
2020-11-20,163.20333862304688,165.23953,TSLA,xgboost,1
2020-11-20,163.20333862304688,158.3947,TSLA,xgboost,1
2020-11-20,163.20333862304688,158.3947,TSLA,xgboost,1
2020-11-20,163.20333862304688,158.3947,TSLA,xgboost,1
2020-11-20,163.20333862304688,158.3947,TSLA,xgboost,1
2020-11-20,163.20333862304688,158.3947,TSLA,xgboost,1
2020-11-20,163.20333862304688,158.3947,TSLA,xgboost,1
2020-11-20,163.20333862304688,158.3947,TSLA,xgboost,1
2020-11-23,173.9499969482422,158.3947,TSLA,xgboost,1
2020-11-23,173.9499969482422,165.3544,TSLA,xgboost,1
2020-11-23,173.9499969482422,165.3544,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.3544,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.38792,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.38792,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.38792,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.38792,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.38792,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.38792,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.38792,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.38792,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-24,185.1266632080078,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-25,191.3333282470703,165.43634,TSLA,xgboost,1
2020-11-27,195.2533264160156,165.43634,TSLA,xgboost,1
2020-11-27,195.2533264160156,165.23953,TSLA,xgboost,1
2020-11-30,189.1999969482422,165.23953,TSLA,xgboost,1
2020-11-30,189.1999969482422,165.17104,TSLA,xgboost,1
2020-11-30,189.1999969482422,165.17104,TSLA,xgboost,1
2020-11-30,189.1999969482422,165.17104,TSLA,xgboost,1
2020-11-30,189.1999969482422,165.17104,TSLA,xgboost,1
