date,actual,forecast,ticker,model,horizon
414,150.2239990234375,151.73843383089704,AMZN,sarimax,3
415,152.42050170898438,151.76592596472932,AMZN,sarimax,3
416,162.05799865722656,151.754981809715,AMZN,sarimax,3
