forecast_made_on,day_ahead,actual,forecast,ticker,model,horizon
2020-10-13,1,121.0999984741211,134.77023,AAPL,lstm,1
2020-10-13,1,121.0999984741211,134.88559,AAPL,lstm,1
2020-10-13,1,121.0999984741211,134.97102,AAPL,lstm,1
2020-10-13,1,121.0999984741211,135.02272,AAPL,lstm,1
