date,actual,forecast,ticker,model,horizon
2020-11-02,202.3300018310547,202.922800778181,MSFT,arima,3
2020-11-03,206.42999267578125,202.9773673125758,MSFT,arima,3
2020-11-04,216.38999938964844,202.98394308462923,MSFT,arima,3
