forecast_made_on,day_ahead,actual,forecast,ticker,model,horizon
2020-01-07,1,129.26333618164062,134.77023,TSLA,lstm,1
2020-01-07,1,135.77999877929688,134.88559,TSLA,lstm,1
2020-01-08,1,135.77999877929688,134.97102,TSLA,lstm,1
2020-01-08,1,135.77999877929688,135.02272,TSLA,lstm,1
