date,actual,forecast,ticker,model,horizon
2020-11-02,150.2239990234375,151.73860982523183,AMZN,arima,7
2020-11-03,152.42050170898438,151.76598078441896,AMZN,arima,7
2020-11-04,162.05799865722656,151.75510517678845,AMZN,arima,7
2020-11-04,162.05799865722656,151.75942650292555,AMZN,arima,7
2020-11-05,166.10000610351562,151.7577094623502,AMZN,arima,7
2020-11-05,166.10000610351562,151.75839171317872,AMZN,arima,7
2020-11-06,165.56849670410156,151.7581206268691,AMZN,arima,7
